,road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc,average_delay,Road_segment_no,Road_segment_label
14339,Z8708,70.433,Box Culvert,LRP069a,.,3.6,A,112508,Rajapur-Kathalia-Amua-Bamna-Patharghata Road,70.433,7.2,1997.0,1.0,Barisal,Patuakhali,Barguna,Barguna,22.07455937,89.98599476,interpolate,,Z8708-8,Kacchira-Patharghata
14340,Z8708,71.425,Box Culvert,LRP070a,.,2.8,A,112510,Rajapur-Kathalia-Amua-Bamna-Patharghata Road,71.425,6.6,1996.0,1.0,Barisal,Patuakhali,Barguna,Barguna,22.06725856,89.98179799,interpolate,,Z8708-8,Kacchira-Patharghata
14341,Z8708,72.43,Box Culvert,LRP071a,.,3.54,A,112511,Rajapur-Kathalia-Amua-Bamna-Patharghata Road,72.43,7.2,1998.0,1.0,Barisal,Patuakhali,Barguna,Barguna,22.05846519,89.97943801,interpolate,,Z8708-8,Kacchira-Patharghata
14342,Z8708,72.8,Box Culvert,LRP071b,.,3.6,A,112512,Rajapur-Kathalia-Amua-Bamna-Patharghata Road,72.8,7.2,1996.0,1.0,Barisal,Patuakhali,Barguna,Barguna,22.05526879,89.97847191,interpolate,,Z8708-8,Kacchira-Patharghata
14343,Z8709,0.049,Box Culvert,LRP001a,.,5.1,A,112081,Satpakhia (Barishal-Jhalokati Highway)-Nalcity Road,0.049,7.18,1998.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.66107427,90.26121792,interpolate,,Z8709-1,Satpakhia-Ferryghat (North)
14344,Z8709,0.635,Box Culvert,LRP001b,.,2.2,A,112084,Satpakhia (Barishal-Jhalokati Highway)-Nalcity Road,0.635,6.58,2000.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.65666856,90.26409353,interpolate,,Z8709-1,Satpakhia-Ferryghat (North)
14345,Z8709,0.8640000000000001,Box Culvert,LRP001c,.,3.65,A,112087,Satpakhia (Barishal-Jhalokati Highway)-Nalcity Road,0.8640000000000001,7.2,1997.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.65474076,90.26477006,interpolate,,Z8709-1,Satpakhia-Ferryghat (North)
14346,Z8709,1.161,Box Culvert,LRP002a,.,2.3,A,112089,Satpakhia (Barishal-Jhalokati Highway)-Nalcity Road,1.161,6.55,1999.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.65213972,90.26447422,interpolate,,Z8709-1,Satpakhia-Ferryghat (North)
14347,Z8709,1.683,Slab Culvert,LRP002b,.,5.63,A,112094,Satpakhia (Barishal-Jhalokati Highway)-Nalcity Road,1.683,4.25,1989.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.64786819,90.26273374,interpolate,,Z8709-1,Satpakhia-Ferryghat (North)
14359,Z8713,7.234,Steel Beam & RCC Slab,LRP007a,.,7.5,A,110752,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,7.234,3.7,1986.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.56973488,90.05598014,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14360,Z8713,8.371,Steel Beam & RCC Slab,LRP008b,.,33.39,A,110761,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,8.371,3.75,1985.0,5.0,Barisal,Barisal,Pirojpur,Kawkhali,22.56001854,90.05558751,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14361,Z8713,9.649,Steel Beam & RCC Slab,LRP009b,.,15.21,A,110770,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,9.649,3.8,1983.0,3.0,Barisal,Barisal,Pirojpur,Kawkhali,22.5495274,90.0591667,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14362,Z8713,9.742,Steel Beam & RCC Slab,LRP009d,.,33.43,A,110774,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,9.742,3.7,1983.0,5.0,Barisal,Barisal,Pirojpur,Kawkhali,22.548610800000002,90.0591667,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14363,Z8713,11.198,Baily with Steel Deck,LRP011a,Mokker Bari Bridge,24.5,A,121086,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,11.198,,,,Barisal,Barisal,Pirojpur,Kawkhali,22.53569782,90.05759009,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14364,Z8713,11.719000000000001,Box Culvert,LRP011c,.,6.88,A,110779,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,11.719000000000001,7.3,1996.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.53190566,90.05820979,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14365,Z8713,12.227,Box Culvert,LRP012a,.,2.0,A,110786,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,12.227,10.85,1998.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.526666,90.0591667,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14366,Z8713,12.445,Box Culvert,LRP012b,.,2.18,A,110787,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,12.445,6.13,1997.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.524721600000003,90.05888890000001,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14367,Z8713,13.144,Box Culvert,LRP013b,.,11.17,A,110793,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,13.144,7.32,2000.0,2.0,Barisal,Barisal,Pirojpur,Kawkhali,22.51860058,90.06007569,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14368,Z8713,13.275,Box Culvert,LRP013d,.,6.8,A,110795,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,13.275,7.35,2001.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.51756616,90.06048997,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14369,Z8713,13.719000000000001,Box Culvert,LRP013e,.,2.0,A,110798,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,13.719000000000001,18.2,2001.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.51358673,90.06119554,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14370,Z8713,14.552999999999999,Box Culvert,LRP014a,.,3.1,A,110801,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,14.552999999999999,4.9,2001.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.50683622,90.05973999,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14371,Z8713,14.907,RCC Girder Bridge,LRP015a,.,6.8,A,110803,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,14.907,4.23,1997.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.5038889,90.05888885,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14372,Z8713,15.181,RCC Girder Bridge,LRP015b,.,9.9,A,110811,Kawkhali-Chirapara-Bhitabaria-Bhandaria Road,15.181,4.2,1997.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.50218347,90.06013276,interpolate,,Z8713-2,Chirapara(int.with Z8702)-Bhandaria
14373,Z8716,0.23,Box Culvert,LRP001a,.,2.0,A,113344,Jhalokati-Kirtipasha-Swarupkati Road,0.23,7.25,1995.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.65298613,90.1862272,interpolate,,Z8716-1,Jhalokathi (College More)-Swarupkathi
14374,Z8716,1.6540000000000001,Slab Culvert,LRP002a,.,5.3,A,113348,Jhalokati-Kirtipasha-Swarupkati Road,1.6540000000000001,4.0,2000.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.66443213,90.18051384,interpolate,,Z8716-1,Jhalokathi (College More)-Swarupkathi
14375,Z8716,2.182,RCC Girder Bridge,LRP003a,.,6.55,A,113349,Jhalokati-Kirtipasha-Swarupkati Road,2.182,4.1,1995.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.668653600000003,90.17782918,interpolate,,Z8716-1,Jhalokathi (College More)-Swarupkathi
14376,Z8716,2.677,Slab Culvert,LRP003b,.,5.15,A,113350,Jhalokati-Kirtipasha-Swarupkati Road,2.677,4.2,1996.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.67259789,90.17577123,interpolate,,Z8716-1,Jhalokathi (College More)-Swarupkathi
14377,Z8716,3.452,RCC Girder Bridge,LRP004a,.,11.5,A,113351,Jhalokati-Kirtipasha-Swarupkati Road,3.452,4.75,1996.0,1.0,Barisal,Barisal,Jhalokati,Jhalokati,22.67899512,90.17312873,interpolate,,Z8716-1,Jhalokathi (College More)-Swarupkathi
14378,Z8717,0.8290000000000001,Box Culvert,LRPSa,.,5.3,A,113488,Naikati-Bhandaria Road,0.8290000000000001,7.2,2000.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.57565529,90.09110334,interpolate,,Z8717-1,Naikati-Bhandaria
14379,Z8717,0.912,Slab Culvert,LRPSb,.,4.0,A,113490,Naikati-Bhandaria Road,0.912,9.8,1985.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.57494591,90.09083728,interpolate,,Z8717-1,Naikati-Bhandaria
14380,Z8717,1.1440000000000001,Box Culvert,LRP001a,.,3.7,A,113492,Naikati-Bhandaria Road,1.1440000000000001,7.3,2001.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.57296606,90.09012748,interpolate,,Z8717-1,Naikati-Bhandaria
14381,Z8717,1.6969999999999998,Box Culvert,LRP001b,.,3.6,A,113494,Naikati-Bhandaria Road,1.6969999999999998,7.3,2001.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.56818727,90.08875816,interpolate,,Z8717-1,Naikati-Bhandaria
14382,Z8717,2.133,Baily with Steel Deck,LRP001d,.,21.5,A,113497,Naikati-Bhandaria Road,2.133,4.1,1990.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.56462702,90.08745484,interpolate,,Z8717-1,Naikati-Bhandaria
14383,Z8717,2.8169999999999997,Box Culvert,LRP002a,.,3.6,A,113499,Naikati-Bhandaria Road,2.8169999999999997,7.2,2000.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.55957385,90.08449595,interpolate,,Z8717-1,Naikati-Bhandaria
14384,Z8717,3.313,Box Culvert,LRP002b,.,3.6,A,113501,Naikati-Bhandaria Road,3.313,7.2,1998.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.55536812,90.08317046,interpolate,,Z8717-1,Naikati-Bhandaria
14385,Z8717,3.9560000000000004,Box Culvert,LRP003c,.,3.75,A,113510,Naikati-Bhandaria Road,3.9560000000000004,7.2,2000.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.54984877,90.08147032,interpolate,,Z8717-1,Naikati-Bhandaria
14386,Z8717,4.637,Box Culvert,LRP004a,.,3.7,A,113511,Naikati-Bhandaria Road,4.637,7.3,1999.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.54399454,90.0805003,interpolate,,Z8717-1,Naikati-Bhandaria
14387,Z8717,5.8839999999999995,Truss with Steel Deck,LRP005a,.,25.1,A,113514,Naikati-Bhandaria Road,5.8839999999999995,3.85,1995.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.53290051,90.08031181,interpolate,,Z8717-1,Naikati-Bhandaria
14388,Z8717,6.5120000000000005,Baily with Steel Deck,LRP005c,Bairagir Bridge,12.4,A,119125,Naikati-Bhandaria Road,6.5120000000000005,,,,Barisal,Barisal,Jhalokati,Jhalokati,22.52754232,90.08107853,interpolate,,Z8717-1,Naikati-Bhandaria
14389,Z8717,6.5120000000000005,Baily with Steel Deck,LRP005c,.,12.4,A,113515,Naikati-Bhandaria Road,6.5120000000000005,4.0,1990.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.52754232,90.08107853,interpolate,,Z8717-1,Naikati-Bhandaria
14390,Z8717,6.946000000000001,Baily with Steel Deck,LRP006a,.,14.5,A,113518,Naikati-Bhandaria Road,6.946000000000001,4.0,1990.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.52374721,90.08051217,interpolate,,Z8717-1,Naikati-Bhandaria
14391,Z8717,7.523,Truss with Steel Deck,LRP006c,.,22.1,A,113519,Naikati-Bhandaria Road,7.523,3.9,1995.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.51972005,90.07823191,interpolate,,Z8717-1,Naikati-Bhandaria
14392,Z8717,8.844,Truss with Steel Deck,LRP008a,.,20.05,A,113520,Naikati-Bhandaria Road,8.844,3.85,1990.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.50892596,90.07525154,interpolate,,Z8717-1,Naikati-Bhandaria
14393,Z8717,9.536,Truss with RCC Slab,LRP009a,.,25.6,A,113523,Naikati-Bhandaria Road,9.536,5.0,1989.0,1.0,Barisal,Barisal,Pirojpur,Kawkhali,22.50338791,90.07197249,interpolate,,Z8717-1,Naikati-Bhandaria
14394,Z8717,9.88,Box Culvert,LRP009c,.,11.2,A,113524,Naikati-Bhandaria Road,9.88,7.3,2001.0,2.0,Barisal,Barisal,Pirojpur,Kawkhali,22.50104389,90.06979861,interpolate,,Z8717-1,Naikati-Bhandaria
14395,Z8803,1.23,Box Culvert,LRP001a,.,3.6,A,116765,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,1.23,7.0,1992.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.25773853,90.15338076,interpolate,,Z8803-1,Chandukhali-Betagi
14396,Z8803,2.61,Box Culvert,LRP002a,.,3.7,A,116766,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,2.61,7.2,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.269732100000002,90.14815561,interpolate,,Z8803-1,Chandukhali-Betagi
14397,Z8803,3.02,Box Culvert,LRP003a,.,3.7,A,116767,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,3.02,7.2,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.27350145,90.14674645,interpolate,,Z8803-1,Chandukhali-Betagi
14398,Z8803,3.8,Box Culvert,LRP003b,.,2.5,A,116768,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,3.8,13.4,1992.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.280257000000002,90.14454381,interpolate,,Z8803-1,Chandukhali-Betagi
14399,Z8803,4.68,Box Culvert,LRP004a,.,4.5,A,116769,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,4.68,7.0,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.28726781,90.14207261,interpolate,,Z8803-1,Chandukhali-Betagi
14400,Z8803,8.32,PC Girder Bridge,LRP008a,Kaonia bridge,86.82,A,121099,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,8.32,,,,Barisal,Barisal,Barisal,Barisal-1,22.31855757,90.1375392,interpolate,,Z8803-1,Chandukhali-Betagi
14401,Z8803,8.32,PC Girder Bridge,LRP008a,.,86.8,A,116770,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,8.32,7.4,2005.0,3.0,Barisal,Barisal,Barisal,Barisal-1,22.31855757,90.1375392,interpolate,,Z8803-1,Chandukhali-Betagi
14402,Z8803,9.95,Box Culvert,LRP009a,.,1.5,A,116771,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,9.95,5.5,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.33245064,90.13803081,interpolate,,Z8803-1,Chandukhali-Betagi
14403,Z8803,11.66,Box Culvert,LRP011a,.,5.5,A,116772,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,11.66,8.7,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.34722129,90.13992115,interpolate,,Z8803-1,Chandukhali-Betagi
14404,Z8803,11.93,Box Culvert,LRP011b,.,5.3,A,116773,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,11.93,7.2,1991.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.34950634,90.14094977,interpolate,,Z8803-1,Chandukhali-Betagi
14405,Z8803,12.41,Box Culvert,LRP012a,.,5.3,A,116774,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,12.41,7.4,1992.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.35325694,90.14290146,interpolate,,Z8803-1,Chandukhali-Betagi
14406,Z8803,13.04,Box Culvert,LRP013a,.,5.3,A,116775,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,13.04,7.4,1992.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.35882199,90.14480266,interpolate,,Z8803-1,Chandukhali-Betagi
14407,Z8803,13.49,Box Culvert,LRP013b,.,5.3,A,116776,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,13.49,7.4,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.36266258,90.14605087,interpolate,,Z8803-1,Chandukhali-Betagi
14408,Z8803,15.46,Box Culvert,LRP015a,.,5.3,A,116777,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,15.46,7.4,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.37969496,90.15154722,interpolate,,Z8803-1,Chandukhali-Betagi
14409,Z8803,16.14,Box Culvert,LRP016a,.,1.5,A,116778,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,16.14,10.5,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.38577053,90.15383333,interpolate,,Z8803-1,Chandukhali-Betagi
14410,Z8803,16.67,Box Culvert,LRP016b,.,4.2,A,116779,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,16.67,7.3,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.39028767,90.15524525,interpolate,,Z8803-1,Chandukhali-Betagi
14411,Z8803,17.23,Box Culvert,LRP017a,.,4.2,A,116781,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,17.23,7.3,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.39528711,90.15688344,interpolate,,Z8803-1,Chandukhali-Betagi
14412,Z8803,17.81,Box Culvert,LRP017b,.,4.2,A,116782,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,17.81,7.3,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.39897619,90.15997393,interpolate,,Z8803-1,Chandukhali-Betagi
14413,Z8803,18.14,Truss with Steel Deck,LRP018a,Betagi bridge,36.63,A,119134,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,18.14,,,,Barisal,Patuakhali,Barguna,Barguna,22.4010486,90.16215278,interpolate,,Z8803-1,Chandukhali-Betagi
14414,Z8803,18.14,Baily with Steel Deck,LRP018a,.,36.4,A,116784,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,18.14,3.9,1995.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.4010486,90.16215278,interpolate,,Z8803-1,Chandukhali-Betagi
14415,Z8803,18.62,Box Culvert,LRP018c,.,4.2,A,116786,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,18.62,7.3,1989.0,1.0,Barisal,Barisal,Barisal,Barisal-1,22.4035762,90.16485083,interpolate,,Z8803-1,Chandukhali-Betagi
14416,Z8803,19.05,Box Culvert,LRP019a,.,3.0,A,116787,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,19.05,9.5,1989.0,1.0,Barisal,Patuakhali,Barguna,Barguna,22.40719442,90.16673037,interpolate,,Z8803-1,Chandukhali-Betagi
14417,Z8804,3.63,RCC Girder Bridge,LRP004a,.,80.5,A,116593,Galachipa (Haridebpur)-Bhadura-Shakharia Road,3.63,5.3,2004.0,5.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.20484723,90.39172886,interpolate,,Z8804-1,Galachipa (Haridebpur)-Shakharia
14418,Z8804,4.88,Box Culvert,LRP005a,.,4.0,A,116594,Galachipa (Haridebpur)-Bhadura-Shakharia Road,4.88,4.0,1990.0,2.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.21563903,90.39147095,interpolate,,Z8804-1,Galachipa (Haridebpur)-Shakharia
14419,Z8804,14.44,PC Girder Bridge,LRP015a,.,12.9,A,116595,Galachipa (Haridebpur)-Bhadura-Shakharia Road,14.44,4.3,2000.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.26141031,90.34321145,interpolate,,Z8804-1,Galachipa (Haridebpur)-Shakharia
14420,Z8804,14.78,RCC Girder Bridge,LRP015c,.,51.5,A,116596,Galachipa (Haridebpur)-Bhadura-Shakharia Road,14.78,7.0,2004.0,3.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.26046486,90.34068109,interpolate,,Z8804-1,Galachipa (Haridebpur)-Shakharia
14427,Z8806,2.864,Box Culvert,LRP003c,.,5.18,A,110364,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,2.864,7.12,1994.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.46757566,90.36077891,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14428,Z8806,3.227,Box Culvert,LRP003d,.,3.65,A,110485,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,3.227,7.22,1991.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.46679216,90.36465339,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14429,Z8806,3.657,Box Culvert,LRP004a,.,8.82,A,110370,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,3.657,7.9,1992.0,2.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.4662279,90.36867793,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14430,Z8806,4.553999999999999,Box Culvert,LRP005a,.,2.04,A,110372,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,4.553999999999999,11.5,2004.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.46496311,90.37731856,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14431,Z8806,5.5,Truss with Steel Deck,LRP005b,.,22.0,A,110376,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,5.5,3.88,1996.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.46187121,90.38534818,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14432,Z8806,6.412000000000001,RCC Girder Bridge,LRP006a,Thakurbari Bridge,72.43,A,121805,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,6.412000000000001,,,,Barisal,Patuakhali,Patuakhali,Patuakhali,22.4608889,90.39413859999999,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14433,Z8806,6.431,Baily with Steel Deck,LRP006a,Rajakhali Bridge,12.4,A,119158,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,6.431,,,,Barisal,Patuakhali,Patuakhali,Patuakhali,22.46082351,90.39434188,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14434,Z8806,6.431,Baily with Steel Deck,LRP006a,.,12.3,A,110377,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,6.431,4.1,1991.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.46082351,90.39434188,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14435,Z8806,8.368,Baily with Steel Deck,LRP008a,Taltolir Bridge,18.52,A,119161,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,8.368,,,,Barisal,Patuakhali,Patuakhali,Patuakhali,22.45119245,90.40883656,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14436,Z8806,8.368,Baily with Steel Deck,LRP008a,.,18.44,A,110378,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,8.368,4.1,1992.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.45119245,90.40883656,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14437,Z8806,10.349,Truss with Steel Deck,LRP010a,.,25.05,A,110379,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,10.349,3.88,1988.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.44164004,90.42509066,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14438,Z8806,11.149000000000001,Box Culvert,LRP011a,.,4.15,A,110385,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,11.149000000000001,11.5,2004.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.4377238,90.43136676,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14439,Z8806,12.186,Baily with Steel Deck,LRP012a,Jora Bridge,15.5,A,119168,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,12.186,,,,Barisal,Patuakhali,Patuakhali,Patuakhali,22.43257572,90.43993315,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14440,Z8806,12.186,Baily with Steel Deck,LRP012a,.,15.37,A,110387,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,12.186,4.1,1993.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.43257572,90.43993315,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14441,Z8806,14.585,RCC Girder Bridge,LRP015a,Bogar Bridge,32.0,A,119171,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,14.585,,,,Barisal,Patuakhali,Patuakhali,Patuakhali,22.42587743,90.46214532,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14442,Z8806,14.585,Truss with Steel Deck,LRP015a,.,31.13,A,110392,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,14.585,3.88,1991.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.42587743,90.46214532,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14443,Z8806,15.532,Box Culvert,LRP015c,.,6.82,A,110393,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,15.532,11.5,2004.0,2.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.42601975,90.47146529,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
14444,Z8806,15.847999999999999,Box Culvert,LRP016a,.,5.18,A,110396,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,15.847999999999999,7.13,1997.0,1.0,Barisal,Patuakhali,Patuakhali,Patuakhali,22.42594837,90.47444559,interpolate,,Z8806-2,Dumki(int.with Z8044)-Bauphal(int.with Z8910)
