Scenario;Object Type;Object Name;Data Source;Category;Data Item;Statistic Type;Average;Minimum;Maximum;Half Width;Standard Deviation
Scenario 7;BridgeNode;LRP071;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP072;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP072a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;522,651138278662;0;1095,12958274042;394,54233906323;551,57047958012
Scenario 7;BridgeNode;LRP072b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP073;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP074;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP075;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP075a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP076;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP076a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP077;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP077a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP078;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP079;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP079a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP080;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP081;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP081a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;85,6429433230272;0;434,953332991844;129,16954599202;180,579120099318
Scenario 7;BridgeNode;LRP082;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP082a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP083;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP083a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;128,180022481806;0;437,858804524682;147,6642869986;206,434781600515
Scenario 7;BridgeNode;LRP083b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP084;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP084a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP084b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP085;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP086;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP087;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP088;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP088a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;100,821524768899;0;1008,21524768899;228,058289027249;318,825655440802
Scenario 7;BridgeNode;LRP089;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP089a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP089b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP089c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP090;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP091;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP092;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP092a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;103,887741449382;0;1038,87741449382;234,994071158502;328,52188395073
Scenario 7;BridgeNode;LRP093;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP093a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP093b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP093c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP094;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP094a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP095;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP095a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP095b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP096;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP097;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP098;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP098a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;207,167334796576;0;1042,65299938142;312,416795896829;436,758909958411
Scenario 7;BridgeNode;LRP099;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP099a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP099b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP100;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP101;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP101a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP101b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP101c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP102;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP102a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP102b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP103;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP104;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP104a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP105;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP105a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP105b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP106;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP106a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP107;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP107a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;108,165387288079;0;1081,65387288079;244,670106045636;342,048987824554
Scenario 7;BridgeNode;LRP108;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP108a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP108b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP108c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP109;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP109a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;43,1945283198147;0;431,945283198147;97,7060230594209;136,59309194726
Scenario 7;BridgeNode;LRP110;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP110a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP110b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP110c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;43,6372909360488;0;436,372909360488;98,7075520973423;137,993230277335
Scenario 7;BridgeNode;LRP111;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP111a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP111b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP111c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP112;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP112a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP113;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP113a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP113b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP114;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP114a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP115;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP115a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP116;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP116a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP116b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;40,2308145396683;0;402,308145396683;91,0021024887297;127,22100606917
Scenario 7;BridgeNode;LRP116c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;39,8291367301795;0;398,291367301795;90,093507283666;125,950789305638
Scenario 7;BridgeNode;LRP117;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP117a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;41,9437463919671;0;419,437463919671;94,8767543386296;132,637772199086
Scenario 7;BridgeNode;LRP117b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP117c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP118;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP118a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;125,010449519691;0;432,523964092756;144,085660193032;201,43185869984
Scenario 7;BridgeNode;LRP118b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;98,6426901624538;0;986,426901624538;223,12976514747;311,935575439639
Scenario 7;BridgeNode;LRP118d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;81,8887832769387;0;421,711882186277;123,557554395074;172,733551727932
Scenario 7;BridgeNode;LRP119;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP119a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP119b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP119c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP119d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP120;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP120a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP120b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP121;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP121a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP121b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;104,459176975949;0;1044,59176975949;236,286658319596;330,328921750617
Scenario 7;BridgeNode;LRP122;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP122a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP122b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP123;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP123a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP124;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP124a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP125;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP125a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;41,948004122385;0;419,48004122385;94,8863853248348;132,651236324869
Scenario 7;BridgeNode;LRP126;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP126a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP126b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP127;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP127a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP128;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP128a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;42,1203675015713;0;421,203675015713;95,2762712885543;133,196297188301
Scenario 7;BridgeNode;LRP128b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP129;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP129a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP130;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP130a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP130b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP131;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP131a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP131b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP132;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP132a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;42,9520662824235;0;429,520662824235;97,157573930842;135,826359662979
Scenario 7;BridgeNode;LRP133;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP133a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;83,4514712947886;0;419,774796754587;125,847681708704;175,935151393199
Scenario 7;BridgeNode;LRP133b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP134;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP134a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP135;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP135a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;121,911668066739;0;423,809182937451;140,515339242456;196,440547390539
Scenario 7;BridgeNode;LRP135b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;41,8317073417789;0;418,317073417789;94,6233220071038;132,283473613609
Scenario 7;BridgeNode;LRP136;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP136a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP136b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP136c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;41,3096004837309;0;413,096004837309;93,4423162941993;130,632426760183
Scenario 7;BridgeNode;LRP137;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP137a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP137b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP138;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP138a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP139;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP139a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP139b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP139c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP140;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP140a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP141;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP141a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP141b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP142;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP142a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP143;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP143a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP144;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP144a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP144b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP145;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP145a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP146;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP146a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP147;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP147a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP147b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP148;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP148a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP149a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP149c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP150;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP151;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP151a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP151b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP152;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP152a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP152b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP153;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP154;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP155;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP155a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP156;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP156a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP156b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP157;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP158;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP159;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP159a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP160;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP160a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 7;BridgeNode;LRP161;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
