	Description	LRPNo	LRPType	LatitudeDec	LongitudeDec	Road	RoadChainage	replaced
55	Box Culvert	LRP024a	Culvert	22.169166	90.2568333	R880	23.987	
56	Kuakata 46 km Amtoli 5 km	LRP025	Km Post	22.1673604	90.25505559999999	R880	24.267	
57	Box Culvert	LRP025a	Culvert	22.1651667	90.2529444	R880	24.585	
58	R.C.c Bridge start	LRP025b	Bridge	22.163583300000003	90.2509722	R880	24.88	
59	R.C.c Bridge end	LRP025c	Bridge	22.1633333	90.25094440000001	R880	24.897	
60	Kuakata 45 km Amtoli 4 km	LRP026	Km Post	22.160999999999998	90.248333	R880	25.265	
61	Kuakata 44 km Amtoli 3 km	LRP027	Km Post	22.154	90.2422219	R880	26.265	
62	Box Culvert	LRP027a	Culvert	22.1528611	90.24116629999999	R880	26.415	
63	Box Culvert	LRP027b	Culvert	22.147388600000003	90.2360552	R880	27.235	
64	Kuakata 43 km Khepupara 20 km	LRP028	Km Post	22.147194100000004	90.2358886	R880	27.265	
65	Box Culvert	LRP028a	Culvert	22.1439163	90.2334719	R880	27.719	
66	Kuakata 42 km Khepupara 19 km	LRP029	Km Post	22.1389997	90.23377740000001	R880	28.265	
67	R 881 Kuakata road	LRP029a	Side Road, Left	22.1331938	90.2306104	R880	29.138	
68	Start of Barguna RHD	LRP029b	Others	0.0	0.0	R880	29.2	
69	Start of Barguna RHD	LRP029b	Others	0.0	0.0	R880	29.2	
70	Km post missing	LRP030	Km Post	22.1327493	90.2295271	R880	29.265	
71	Ferry ghat start(paira river)	LRP030a	Others	22.1344163	90.2230271	R880	30.095	
72	LRP Winthin River	LRP031	Km Post	22.134527399999996	90.22261040000001	R880	30.265	
73	LRP Winthin River	LRP032	Km Post	22.139805199999998	90.2138056	R880	31.265	
74	ferry ghat end Barguna	LRP032a	Others	22.143471899999998	90.2081667	R880	31.913	
75	Barguna 12 km	LRP033	Km Post	22.143555199999998	90.20725	R880	32.043	
76	Barguna 10 km	LRP034	Km Post	22.1513889	90.2058333	R880	33.053000000000004	
77	Box Culvert	LRP034a	Culvert	22.1558333	90.198833	R880	33.903	
78	Barguna 9 km	LRP035	Km Post	22.1565556	90.1973608	R880	34.053000000000004	
79	Barguna 8 km	LRP036	Km Post	22.161222199999997	90.1889997	R880	35.103	
80	Barguna 7 km	LRP037	Km Post	22.1655556	90.18111040000001	R880	36.053000000000004	
81	Barguna 6 km	LRP038	Km Post	22.1703049	90.1730271	R880	37.053000000000004	
82	Sluice gate	LRP038a	Culvert	22.1705549	90.1703604	R880	37.368	
83	Barguna 5 km	LRP039	Km Post	22.170416	90.16336109999999	R880	38.063	
84	Sluice Ghat	LRP039a	Culvert	22.1699993	90.1605556	R880	38.418	
85	Barguna 4 km	LRP040	Km Post	22.168221600000003	90.154	R880	39.073	
86	Barguna 3 km	LRP041	Km Post	22.1641944	90.14963859999999	R880	40.073	
87	Slice ghat	LRP041a	Culvert	22.1603889	90.1476108	R880	40.633	
88	Barguna 2 km	LRP042	Km Post	22.159527800000003	90.1429719	R880	41.073	
89	Sluice ghat	LRP042a	Culvert	22.159444399999998	90.1425552	R880	41.178000000000004	
90	Barguna 1 km	LRP043	Km Post	22.1595833	90.1332493	R880	42.073	
91	Box Culvert	LRP043a	Culvert	22.15975	90.1293882	R880	42.52	
92	Z 8810 to Bakergonj	LRP043b	Side Road, Right	22.161333300000003	90.12447159999999	R880	43.021	
93	Km post missing	LRP044	Km Post	22.1612778	90.12397159999999	R880	43.073	
94	R.C.c Bridge start	LRP044a	Bridge	22.1608333	90.12080490000001	R880	43.419	
95	R.C.c Bridge end	LRP044b	Bridge	22.1606389	90.12052709999999	R880	43.47	
96	Km post missing	LRP045	Km Post	22.1594722	90.1140556	R880	44.073	
97	Info missing	LRP046	Km Post	22.1578889	90.10475	R880	45.098	
98	R.C.C Bridge start	LRP046a	Bridge	22.1579722	90.1050833	R880	45.11600000000001	
99	R.C.C Bridge end	LRP046b	Bridge	22.157916699999998	90.10480559999999	R880	45.148	
100	Kachira 10 km	LRP047	Km Post	22.157194399999998	90.095083	R880	46.098	
101	Box Culvert	LRP047a	Culvert	22.1572222	90.0949997	R880	46.183	
102	Box Culvert	LRP047b	Culvert	22.1573889	90.091083	R880	46.513000000000005	
103	Bridge Start	LRP047c	Bridge	22.1576944	90.0879441	R880	46.9	
104	Bridge end	LRP047d	Bridge	22.1576944	90.0876663	R880	46.927	
105	Kachira 9 km	LRP048	Km Post	22.158	90.0854441	R880	47.098	
106	Sluice gate	LRP048a	Culvert	22.1584444	90.0769438	R880	47.478	
107	Km post missing	LRP049	Km Post	22.15775	90.0763604	R880	48.098	
108	Km post missing	LRP050	Km Post	22.1521111	90.069416	R880	49.108000000000004	
109	ferry ghat start	LRP050a	Others	22.1518056	90.067166	R880	49.373000000000005	
110	Km post with river	LRP051	Km Post	22.1569722	90.05925	R880	50.108000000000004	
111	Ferry ghat end	LRP051a	Others	22.1591667	90.0545	R880	50.973	
112	Km post missing	LRP052	Km Post	22.1595833	90.054	R880	51.108000000000004	
113	Kachira 3 km	LRP053	Km Post	22.1550833	90.04208299999999	R880	52.423	
114	Kachira 2 km	LRP054	Km Post	22.1569444	90.0330271	R880	53.423	
115	Kachira 1 km	LRP055	Km Post	22.1612778	90.02458270000001	R880	54.423	
116	Box Culvert	LRP055a	Culvert	22.16	90.01983270000001	R880	55.168	
117	Kachira 00 km	LRP056	Km Post	22.1600833	90.0174716	R880	55.423	
118	End of road at Kachira more and meet with Z8708, Barguna.	LRPE	Others	22.160472199999997	90.0145833	R880	55.728	
0	Start of road from R880 at Patuakhali RHD Division only at Amtali Infront of R.H.D Sign Board Amtali,Barguna	LRPS	Others	22.133166	90.23055490000002	R881	0.0	
1	Kuakata 40 km,Khepupara 17 km	LRP001	Km Post	22.1242771	90.2315827	R881	1.0	
2	Box culvert	LRP001a	Culvert	22.120499300000002	90.23097159999999	R881	1.45	
3	Kuakata 39 km,Khepupara 16 km	LRP002	Km Post	22.1155	90.2298049	R881	2.0	
4	Kuakata 38 km,Khepupara 15 km	LRP003	Km Post	22.106611100000002	90.22841600000001	R881	3.01	
5	Box culvert	LRP003a	Culvert	22.0988608	90.22830490000001	R881	3.8819999999999997	
6	Kuakata 37 km,Khepupara 14 km	LRP004	Km Post	22.097694100000002	90.2285271	R881	4.01	
7	Kuakata 36 km,Khepupara 13 km	LRP005	Km Post	22.0888052	90.2301382	R881	5.02	
8	R.C.C Bridge start	LRP005a	Bridge	22.0825549	90.2304438	R881	5.734	
9	R.C.C Bridge end	LRP005b	Bridge	22.082388199999997	90.2303882	R881	5.75	
10	Kuakata 35 km,Khepupara 12 km	LRP006	Km Post	22.080138199999997	90.2294993	R881	6.02	
11	Box culvert	LRP006a	Culvert	22.0784993	90.23030490000001	R881	6.292000000000001	
12	Kuakata 34 km,Khepupara 11 km	LRP007	Km Post	22.073749300000003	90.23558299999999	R881	7.006	
13	Km post broken	LRP008	Km Post	22.0647222	90.2371941	R881	8.026	
14	Kuakata 32 km,Khepupara 9 km	LRP009	Km Post	22.05575	90.2382219	R881	9.096	
15	Box culvert	LRP009a	Culvert	22.053388899999998	90.23852740000001	R881	9.298	
16	Kuakata 31 km,Khepupara 8 km	LRP010	Km Post	22.046805199999998	90.239333	R881	10.026	
17	Box culvert	LRP010a	Culvert	22.0455552	90.2394719	R881	10.162	
18	Kuakata 30 km,Khepupara 7 km	LRP011	Km Post	22.038332999999998	90.24086080000001	R881	11.026	
19	Box culvert	LRP011a	Culvert	22.0334441	90.24127740000002	R881	11.564	
20	Kuakata 29 km,Khepupara 6 km	LRP012	Km Post	22.0300549	90.2430274	R881	12.026	
21	Box culvert	LRP012a	Culvert	22.027693799999998	90.2443052	R881	12.331	
22	Info.Not Clear	LRP013	Km Post	22.0225271	90.24086080000001	R881	13.026	
23	Kuakata 28 km,Khepupara 4 km	LRP014	Km Post	22.0143056	90.2369997	R881	14.026	
24	Box culvert	LRP014a	Culvert	22.0124444	90.2363608	R881	14.238	
25	Km post missing	LRP015	Km Post	22.0057778	90.233166	R881	15.026	
26	Kuakata 26 km,Khepupara 3 km	LRP016	Km Post	21.998971899999997	90.2273882	R881	16.026	
27	Kuakata 25 km,Khepupara 2 km	LRP017	Km Post	21.9929163	90.22055490000001	R881	17.026	
28	Ferry Ghat Start	LRP017a	Others	21.984610800000002	90.21808270000001	R881	17.971	
29	Km in River	LRP018	Km Post	21.9841663	90.2181382	R881	18.026	
30	Ferry Ghat End	LRP018a	Others	21.9820827	90.2173327	R881	18.311	
31	Km post missing	LRP019	Km Post	21.9767493	90.2135	R881	19.026	
32	Box culvert	LRP019a	Culvert	21.974916	90.2114167	R881	19.39	
33	Box culvert	LRP019b	Culvert	21.9722493	90.2084444	R881	19.752	
34	Box culvert	LRP019c	Culvert	21.9711104	90.2071667	R881	19.92	
35	Km post missing	LRP020	Km Post	21.9704993	90.2065	R881	20.026	
36	Box culvert	LRP020a	Culvert	21.9690549	90.2046389	R881	20.285999999999998	
37	Km post missing	LRP021	Km Post	21.9648889	90.1987497	R881	21.026	
38	Km post missing	LRP022	Km Post	21.959472199999997	90.1911108	R881	22.026	
39	R.C.C culvert	LRP022a	Culvert	21.955972199999998	90.18602740000001	R881	22.686	
40	Km post missing	LRP023	Km Post	21.953805600000003	90.1835274	R881	23.026	
41	Km post missing	LRP024	Km Post	21.947833	90.1763882	R881	24.026	
42	Box culvert	LRP024a	Culvert	21.9435552	90.1727493	R881	24.621	
43	Km post missing	LRP025	Km Post	21.9408052	90.1705271	R881	25.026	
44	Box culvert	LRP025a	Culvert	21.9343608	90.1652778	R881	25.906	
45	Km post missing	LRP026	Km Post	21.933388600000004	90.1643889	R881	26.026	
46	Box culvert	LRP026a	Culvert	21.9320271	90.1631111	R881	26.226	
47	Box culvert	LRP026b	Culvert	21.927999300000003	90.1601389	R881	26.776	
48	Km post missing	LRP027	Km Post	21.9261104	90.15875	R881	27.026	
49	Box culvert	LRP027a	Culvert	21.9245549	90.1574444	R881	27.237	
50	Box culvert	LRP027b	Culvert	21.9205271	90.1540278	R881	27.811999999999998	
51	Km post missing	LRP028	Km Post	21.918971600000003	90.15263890000001	R881	28.026	
52	Box culvert	LRP028a	Culvert	21.9189438	90.1525833	R881	28.052	
53	Box culvert	LRP028b	Culvert	21.9126111	90.14727740000001	R881	28.926	
54	Km post missing	LRP029	Km Post	21.911666699999998	90.1467219	R881	29.026	
55	Box culvert	LRP029a	Culvert	21.9091389	90.1454997	R881	29.334	
56	Box culvert	LRP029b	Culvert	21.9056111	90.143833	R881	29.766	
57	Km post missing	LRP030	Km Post	21.903722199999997	90.1428608	R881	30.026	
58	Ferry ghat start	LRP030a	Others	21.8975552	90.1407774	R881	30.761999999999997	
59	Km in River	LRP031	Km Post	21.895499700000002	90.1402219	R881	31.026	
60	Ferry ghat end	LRP031a	Others	21.894833	90.1396941	R881	31.116	
61	Km post missing	LRP032	Km Post	21.886888600000002	90.138583	R881	32.025999999999996	
62	Box culvert	LRP032a	Culvert	21.886333	90.1382774	R881	32.116	
63	Box culvert	LRP032b	Culvert	21.880999300000003	90.1352497	R881	32.775999999999996	
64	Km post missing	LRP033	Km Post	21.8788882	90.13402740000001	R881	33.025999999999996	
65	Box culvert	LRP033a	Culvert	21.876166	90.13247159999999	R881	33.372	
66	Box culvert	LRP033b	Culvert	21.872666	90.1305549	R881	33.88	
67	Km post missing	LRP034	Km Post	21.870832699999998	90.12952709999999	R881	34.025999999999996	
68	Km post missing	LRP035	Km Post	21.86275	90.12572159999999	R881	35.025999999999996	
69	R.C.C Bridge start	LRP035a	Bridge	21.86025	90.1256382	R881	35.334	
70	R.C.C Bridge end	LRP035b	Bridge	21.86	90.12558270000001	R881	35.356	
71	Ferry ghat Start	LRP035c	Others	21.8566944	90.12519379999999	R881	35.726	
72	Ferry Ghat end	LRP035d	Others	21.8558056	90.1247493	R881	35.809	
73	Km post missing	LRP036	Km Post	21.853972199999998	90.1246938	R881	36.025999999999996	
74	Box culvert	LRP036a	Culvert	21.8453052	90.12380490000001	R881	37.016	
75	Km post missing	LRP037	Km Post	21.8451941	90.12380490000001	R881	37.025999999999996	
76	Km post missing	LRP038	Km Post	21.8449997	90.12286040000001	R881	38.025999999999996	
77	Baily Bridge start	LRP038a	Bridge	21.828360399999998	90.1219993	R881	38.885999999999996	
78	Baily Bridge end	LRP038b	Bridge	21.828138199999998	90.1219993	R881	38.908	
79	Km post missing	LRP039	Km Post	21.827166000000002	90.12172159999999	R881	39.025999999999996	
80	R.C.C Bridge start	LRP039a	Bridge	21.8208049	90.1201382	R881	39.825	
81	R.C.C Bridge end	LRP039b	Bridge	21.820666	90.1201938	R881	39.84	
82	Km post missing	LRP040	Km Post	21.818832699999998	90.12083270000001	R881	40.025999999999996	
83	End of Road at kuakata Infront of Kuakata Sea Beach Patuakhali	LRPE	Others	21.8137778	90.122416	R881	40.646	
0	Start from N 809 at paran Talukderhat Bhola.	LRPS	Others	22.7290271	90.634333	R890	0.0	
1	Bridge start	LRPSa	Bridge	22.7275827	90.6347774	R890	0.17	
2	Bridge end	LRPSb	Bridge	22.727332699999998	90.6348052	R890	0.184	
3	Box Culvert	LRPSc	Culvert	22.724749300000003	90.6356108	R890	0.505	
4	Babarhat Laonchghat 110 km	LRP001	Km Post	22.720582699999998	90.6368608	R890	0.98	
5	Box Culvert	LRP001a	Culvert	22.7150833	90.6388608	R890	1.6569999999999998	
6	Lalmohon 49 km	LRP002	Km Post	22.712194399999998	90.6397219	R890	2.0	
7	Char fashion 70 km	LRP003	Km Post	22.7035556	90.64119409999999	R890	3.0	
8	Bridge start	LRP003a	Bridge	22.7009722	90.6416108	R890	3.29	
9	Bridge end	LRP003b	Bridge	22.7009722	90.6416108	R890	3.303	
10	Char fashion 69 km	LRP004	Km Post	22.6948052	90.6434441	R890	4.02	
11	Box Culvert	LRP004a	Culvert	22.692194100000002	90.642083	R890	4.35	
12	Bridge start	LRP004b	Bridge	22.6899719	90.64119409999999	R890	4.65	
13	Bridge end	LRP004c	Bridge	22.689833	90.6408886	R890	4.66	
14	Km post missing	LRP005	Km Post	22.6877219	90.6411108	R890	5.02	
15	Km post missing	LRP006	Km Post	22.681471600000002	90.6476108	R890	6.02	
16	Daulatkhan 20 km	LRP007	Km Post	22.6745549	90.6520556	R890	6.91	
17	Baburhat Launchghat 103 km, Char Fashion 64 km	LRP008	Km Post	22.6686104	90.6591667	R890	7.92	
18	Babushat Launchghat 102 km Char Fashion 63 km	LRP009	Km Post	22.6603333	90.6628056	R890	8.93	
19	Box Culvert	LRP009a	Culvert	22.653000000000002	90.66286109999999	R890	9.762	
20	Borhanuddin 18 km	LRP010	Km Post	22.651472199999997	90.66208329999999	R890	9.95	
21	Lalmohon 41 km	LRP011	Km Post	22.642499700000002	90.6619167	R890	10.98	
22	Char fashion 60 km	LRP012	Km Post	22.6335274	90.6618611	R890	11.98	
23	Box Culvert	LRP012a	Culvert	22.62951335	90.6617778	R890	12.854000000000001	True
24	Left Z 8916	LRP012b	Side Road, Left	22.6254993	90.6617222	R890	12.872	
25	Tuzumuddin 40 km	LRP013	Km Post	22.624443799999998	90.66130559999999	R890	13.0	
26	Daulatkhan 12 km	LRP014	Km Post	22.6159444	90.6579444	R890	14.01	
27	Babashat Laonchghat 95 km	LRP015	Km Post	22.6069167	90.65738890000002	R890	15.01	
28	Char feshion 56 km	LRP016	Km Post	22.597527399999997	90.6569444	R890	16.03	
29	Bridge Start	LRP016a	Bridge	22.5934997	90.6581944	R890	16.51	
30	Bridge End	LRP016b	Bridge	22.5931663	90.65825	R890	16.545	
31	Z 8915	LRP016c	Cross Road	22.5901941	90.6587778	R890	16.885	
32	Borhanuddin 10 km	LRP017	Km Post	22.588527399999997	90.6590556	R890	17.07	
33	Babushat Launchghat 92 km	LRP018	Km Post	22.580499300000003	90.6622778	R890	18.05	
34	Lalmohon 32 km	LRP019	Km Post	22.5755549	90.6704438	R890	19.05	
35	Box Culvert	LRP019a	Culvert	22.5705549	90.6739993	R890	19.722	
36	Baburhat Launchghat 90 km	LRP020	Km Post	22.5679993	90.6758327	R890	20.05	
37	Lalmohon 30 km	LRP021	Km Post	22.5595278	90.6806104	R890	21.13	
38	Bridge Start	LRP021a	Bridge	22.5566389	90.6851941	R890	21.76	
39	Bridge end	LRP021b	Bridge	22.5564167	90.6851941	R890	21.784000000000002	
40	Monpura 58 km	LRP022	Km Post	22.5533611	90.6853886	R890	22.15	
41	Km poat broken	LRP023	Km Post	22.545333	90.6896663	R890	23.15	
42	Char fashion 48 km	LRP024	Km Post	22.537138600000002	90.69366629999999	R890	24.15	
43	Lalmohan 26 km	LRP025	Km Post	22.5300549	90.6989441	R890	25.19	
44	Char fashion 46 km	LRP026	Km Post	22.5223327	90.7029444	R890	26.19	
45	Box Culvert	LRP026a	Culvert	22.5210271	90.7040833	R890	26.384	
46	Box Culvert	LRP026b	Culvert	22.5183604	90.7055	R890	26.725	
47	Lalmohon 24 km	LRP027	Km Post	22.5145833	90.7076389	R890	27.19	
48	Baburhat Launchghat 82 km	LRP028	Km Post	22.507027800000003	90.7129444	R890	28.19	
49	Bridge start	LRP028a	Bridge	22.5026667	90.7179438	R890	28.98	
50	Bridge end	LRP028b	Bridge	22.5025556	90.7181938	R890	29.009	
51	Char fashion 43 km	LRP029	Km Post	22.5022222	90.7201382	R890	29.21	
52	Bridge start	LRP029a	Bridge	22.4961663	90.72447159999999	R890	30.13	
53	Bridge end	LRP029b	Bridge	22.4960274	90.7244993	R890	30.148000000000003	
54	Baburhat Launchghat 80 km	LRP030	Km Post	22.495194100000003	90.72494379999999	R890	30.26	
55	Manpur 60 km	LRP031	Km Post	22.492027399999998	90.73391629999999	R890	31.27	
56	Baburhat Launchghat 78 km	LRP032	Km Post	22.4894997	90.7431941	R890	32.26	
57	Bridge start	LRP032a	Bridge	22.4884163	90.7461108	R890	32.6	
58	Bridge end	LRP032b	Bridge	22.488360800000002	90.7461663	R890	32.614000000000004	
59	Char fashion 39 km	LRP033	Km Post	22.487749700000002	90.7525278	R890	33.29	
60	Baburhat Launch ghat 76 km	LRP034	Km Post	22.486249700000002	90.7621111	R890	34.29	
61	Left Z 8905	LRP034a	Side Road, Left	22.4862774	90.76905490000001	R890	35.01	
62	Lalmohon 16 km	LRP035	Km Post	22.483971899999997	90.76905490000001	R890	35.27	
63	Boburhat Launch ghat 74 km	LRP036	Km Post	22.4755549	90.7679438	R890	36.27	
64	Lalmohan 14 km	LRP037	Km Post	22.4671104	90.77080490000002	R890	37.27	
65	Bridge start	LRP037a	Bridge	22.4594167	90.774666	R890	38.21	
66	Bridge end	LRP037b	Bridge	22.4593056	90.7746938	R890	38.223	
67	Char fashion 34 km	LRP038	Km Post	22.459	90.7748049	R890	38.28	
68	Baburhat Launch ghat 71 km	LRP039	Km Post	22.4619167	90.771916	R890	39.28	
69	Box Culvert	LRP039a	Culvert	22.4439163	90.77072159999999	R890	40.069	
70	Char Fashion 32 km	LRP040	Km Post	22.4419163	90.7703604	R890	40.29	
71	Baburhat Launchghat 69 km	LRP041	Km Post	22.4329438	90.7688049	R890	41.3	
72	Left Z 8943	LRP041a	Side Road, Left	22.4301382	90.7688049	R890	41.62	
73	Char Fassion 28 km	LRP042	Km Post	22.4240549	90.7689438	R890	42.32	
74	Box Culvert	LRP042a	Culvert	22.4163056	90.7675827	R890	43.25	
75	Info missing	LRP043	Km Post	22.4156944	90.7669993	R890	43.35	
76	Char fashion 28 km	LRP044	Km Post	22.4085833	90.76100000000001	R890	44.36	
77	Box Culvert	LRP044a	Culvert	22.402027800000003	90.75616670000001	R890	45.245	
78	Char Fashion 27 km	LRP045	Km Post	22.401194399999998	90.7554444	R890	45.36	
79	Bridge start	LRP045a	Bridge	22.3945552	90.7503333	R890	46.28	
80	Bridge end	LRP045b	Bridge	22.3940552	90.75036109999999	R890	46.34	
81	Char Fashion 26 km	LRP046	Km Post	22.3940552	90.7503889	R890	46.36	
82	Char Fashion 25 km	LRP047	Km Post	22.385277399999996	90.74763859999999	R890	47.39	
83	Char Fashion 24 km	LRP048	Km Post	22.3763604	90.7467497	R890	48.4	
84	Char Fassion 23 km	LRP049	Km Post	22.368166	90.74341629999999	R890	49.43	
85	Char Fassion 22 km	LRP050	Km Post	22.3601111	90.7391108	R890	50.43	
86	Char Fassion 21 km	LRP051	Km Post	22.3519722	90.73527740000002	R890	51.43	
87	Bridge start	LRP051a	Bridge	22.3493608	90.73558299999999	R890	51.711999999999996	
88	Bridge end	LRP051b	Bridge	22.3491663	90.7356108	R890	51.735	
89	Box Culvert	LRP051c	Culvert	22.3460552	90.73597190000001	R890	52.082	
90	Char Fassion 19 km	LRP052	Km Post	22.3432219	90.73722190000001	R890	52.43	
91	Box Culvert	LRP052a	Culvert	22.3414441	90.7378608	R890	52.63	
92	Z 8913	LRP052b	Cross Road	22.3404163	90.7347497	R890	53.04	
93	Char Fassion 18 km	LRP053	Km Post	22.3374163	90.733166	R890	53.43	
94	Box Culvert	LRP053a	Culvert	22.3324716	90.73094379999999	R890	54.018	
95	Bridge start	LRP053b	Bridge	22.3298882	90.72966600000001	R890	54.35	
96	Bridge end	LRP053c	Bridge	22.3296104	90.7295271	R890	54.38	
97	Char fashion 17 km	LRP054	Km Post	22.329166	90.7294716	R890	54.44	
98	Info missing	LRP055	Km Post	22.3210549	90.7257493	R890	55.43	
99	Char fashion 16 km	LRP056	Km Post	22.312777800000003	90.72202709999999	R890	56.44	
100	Box Culvert	LRP056a	Culvert	22.3065278	90.720166	R890	57.157	
101	Char fashion 14 km	LRP057	Km Post	22.304083300000002	90.7194993	R890	57.44	
102	Char fashion 13 km	LRP058	Km Post	22.2954997	90.7170271	R890	58.45	
103	Km post broken	LRP059	Km Post	22.2867219	90.71461109999998	R890	59.45	
104	Box Culvert	LRP059a	Culvert	22.285471899999997	90.71425	R890	59.6	
105	Km post broken	LRP060	Km Post	22.2779438	90.71213890000001	R890	60.45	
106	Box Culvert	LRP060a	Culvert	22.2692216	90.7098333	R890	61.435	
107	Km post missing	LRP061	Km Post	22.2689716	90.70988890000001	R890	61.45	
108	Char Fashion 11 km	LRP062	Km Post	22.264916699999997	90.717166	R890	62.43	
109	Box Culvert	LRP062a	Culvert	22.264527800000003	90.7181938	R890	62.533	
110	Char Fashion 10 km	LRP063	Km Post	22.2616111	90.7262493	R890	63.44	
111	Char Fassion 09 km	LRP064	Km Post	22.2591944	90.7358052	R890	64.47	
112	Box Culvert	LRP064a	Culvert	22.259027800000002	90.73677740000001	R890	64.578	
113	Box Culvert	LRP064b	Culvert	22.2581111	90.7435552	R890	65.28699999999999	
114	Char Fassion 8 km	LRP065	Km Post	22.2565278	90.74463859999999	R890	65.49	
115	Box Culvert	LRP065a	Culvert	22.2560556	90.7448052	R890	65.558	
116	Char fashion 07 km	LRP066	Km Post	22.2475274	90.74716629999999	R890	66.53	
117	Box Culvert	LRP066a	Culvert	22.2419441	90.7488886	R890	67.202	
118	Char Fassion 06 km	LRP067	Km Post	22.238721899999998	90.749083	R890	67.54	
119	Box Culvert	LRP067a	Culvert	22.230332699999998	90.7503889	R890	68.538	
120	Info missing	LRP068	Km Post	22.2294438	90.75063890000001	R890	68.63	
121	Info missing	LRP069	Km Post	22.219916	90.7526944	R890	69.74	
122	Box Culvert	LRP069a	Culvert	22.219499300000003	90.75275	R890	69.786	
123	Info missing	LRP070	Km Post	22.2110556	90.7542778	R890	70.73	
124	Box Culvert	LRP070a	Culvert	22.2091111	90.75505559999999	R890	70.976	
125	Char fashion 2 km	LRP071	Km Post	22.202333300000003	90.7566667	R890	71.79	
