,Unnamed: 0,Road_Name,Link_No,Link_Name,Start LRP,Start Offset,Start_Chainage,End LRP,End Offset,End_Chainage,Link_Length,Economic_Traffic,No_Lanes,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized Total,Non Motorized Total,Total Traffic,Total_A,Total_B,Total_C,Total_D,segment_vulnerability,segment_vulnerability_length
809,882,R749,R749-1,Darsana-Mujibnagar(kedarganj) Int.with R746),LRPS,0,0.0,LRP023,5440,28.445,28.445,5550,1.6248901390000001,8.615967114,45.54154046,126.1623756,27.07875379,19.07821289,20.30906534,20.30906534,12.92395067,812.9780397999999,742.8194505,1319.473821,705.8938771,0.0,1835.816421,2025.367698,3861.1841189999996,29,1,3,0,0.30375,
810,883,R755,R755-1,Rajarhat-Sutighata (int.with Z7058),LRPS,0,0.0,LRP003,788,3.22,3.22,18006,2.062111801,27.15662651,204.6445783,175.063253,100.3825301,37.34036145,38.79518072,4.364457831,39.76506024,425.2921687,574.6536145,407.8343373,274.9608434,0.48493975899999997,1627.457831,683.2801205,2310.737952,0,0,0,0,0.0,
811,884,R755,R755-2,Sutighata(int.with Z7058)-Monirampur(int.with Z7551),LRP003,788,3.22,LRP013,538,12.968,9.748,18006,2.0,28.0,211.0,180.5,103.5,38.5,40.0,4.5,41.0,438.5,592.5,420.5,283.5,0.5,1678.0,704.5,2382.5,9,1,2,0,0.15625000000000003,
812,885,R755,R755-4,Keshabpur (int.with Z7553)-Chuknagar (int.with R760),LRP027,346,12.968,LRPE,0,38.265,11.513,18006,1.9843654999999998,28.22060755,212.66243540000002,181.92213080000002,104.31546,38.80333538,40.31515364,4.535454784,41.32303248,441.9548717,597.1682132999999,423.81305260000005,285.7336514,0.50393942,1691.220695,710.0506433999999,2401.271339,23,3,5,2,0.6912500000000001,
813,886,R760,R760-1,Khulna bus stand - Intersection with N709,LRPS,0,0.0,LRP004,884,4.615,4.615,29216,2.024918743,6.420010701,384.2129481,289.39432850000003,185.6864633,226.18191549999997,137.78330659999997,129.387908,166.92027819999998,2258.856073,1794.1460670000001,1535.370251,1518.085607,4.444622793,5578.989299,3057.900482,8636.889781,0,1,3,0,0.15875,
814,887,R760,R760-2,Intersection With N709 - Chuknagar ( Int with R755),LRP004,884,4.615,LRP030,533,30.246,25.631,32771,2.003316297,24.45944262,429.7873488,304.99427430000003,210.65070989999998,210.65070989999998,147.255828,73.87750015,87.8543245,468.2236158,494.18057530000004,361.89991630000003,374.37922369999995,0.0,2451.9343289999997,736.27914,3188.2134690000003,10,5,4,0,0.32125000000000004,
815,888,R765,R765-1,Navaran-Kolaroa (Int.with Z7552),LRPS,0,0.0,LRP025,1044,25.035,25.035,16056,2.001198322,9.494311377,174.8952096,210.37395209999997,62.46257485,155.9065868,60.96347305,22.98622754,49.47035928,582.1511975999999,516.6904192,319.30868260000005,361.2835329,0.0,1845.394311,680.5922156,2525.986527,0,0,0,0,0.0,
816,889,R765,R765-2,Kolaroa (Int.with Z7552)-Satkhira,LRP025,1044,25.035,LRPE,0,42.943000000000005,17.908,16056,2.088396247,9.097890318,167.5927164,201.590096,59.85454157,149.39693569999997,58.41803257,22.0264713,47.40479692,557.8443274,495.11676780000005,305.9764165,346.1986684,0.0,1768.3425760000002,652.1750849,2420.517661,0,0,0,0,0.0,
817,890,R770,R770-1,Noapara-Khan Jahan Ali (R) Mazar more (Int.with R771),LRPS,0,0.0,LRP013,1740,14.24,14.24,9841,2.096488764,24.80337643,84.42687747,114.95411000000001,72.97916527,117.33905,55.80759697,35.77410062,49.12976486,503.69933679999997,627.7162189,419.27245930000004,482.7118643999999,0.0,1686.6295969999999,901.9843237,2588.613921,10,5,6,0,0.41625,
818,891,R770,R770-2,Khan Jahan Ali (R) Mazar more (Int.with R771) -Bagerhat Bus Stand(Int.with R772),LRP013,1740,14.24,LRP017,1773,18.303,4.063,9841,2.0760521780000003,25.04754001,85.25797273,116.08571429999999,73.69756965,118.49413159999999,56.35696503,36.12625963,49.61339656,508.6577356000001,633.8954357000001,423.3997629,487.46366330000006,0.0,1703.232721,910.8634262,2614.0961469999997,3,0,1,0,0.06250000000000001,
819,892,R770,R770-4,Signboard (Int.with Z7702)-Pirojpur (Bus Stand)Int.with R870,LRP027,16,18.303,LRP041,275,41.075,14.609000000000002,9841,2.0,26.0,88.5,120.5,76.5,123.0,58.5,37.5,51.5,528.0,658.0,439.5,506.0,0.0,1768.0,945.5,2713.5,29,4,4,1,0.545,
820,893,R770,R770-5,Pirojpur (Bus Stand) Int.with R870-Pirojpur (CO office More),LRP041,275,41.075,LRPE,0,42.78,1.705,9841,2.0,26.0,88.5,120.5,76.5,123.0,58.5,37.5,51.5,528.0,658.0,439.5,506.0,0.0,1768.0,945.5,2713.5,0,0,1,0,0.04750000000000001,
821,894,R771,R771-1,Rupsha (East)-Fakirhat(Int.with N805),LRPS,0,0.0,LRP013,1215,14.585,14.585,1934,1.305759342,0.0,35.22854367,37.52605739,2.2975137180000003,12.2534065,17.61427184,34.46270577,29.10184043,860.8018063,814.085694,925.1321903999999,601.1827562000001,0.0,1843.3718399999998,1526.314947,3369.6867859999998,9,2,3,1,0.36500000000000005,
822,895,R771,R771-2,"Fakirhat(Int.with N805)-Khan Jahan Ali Mazar, Bagerhat",LRP013,1215,14.585,LRPE,0,31.18,16.595,2780,1.557095511,0.0,28.25773994,67.43324303,0.0,17.98219814,3.853328173,0.0,5.137770898,450.83939630000003,317.89957430000004,204.2263932,95.04876161,0.0,891.4032507999999,299.2751548,1190.678406,3,0,9,0,0.44250000000000006,
823,896,R772,R772-1,Bus Stand-Basabati,LRPS,0,0.0,LRPS,630,0.63,0.63,3496,1.9015873019999998,0.0,21.03505843,82.03672788,54.69115192,55.74290484,61.00166945,22.08681135,13.67278798,464.87479129999997,441.73622699999993,481.7028381,686.7946578,0.0,1216.87813,1168.4974960000002,2385.375626,0,0,0,0,0.0,
824,897,R801,R801-1,Jurain-Chashara,LRPS,0,0.0,LRPE,0,10.0,10.0,95101,1.0,60.0,2749.0,1536.0,58.0,1188.0,1138.0,131.0,1514.0,2908.0,1416.0,995.0,1762.0,0.0,12698.0,2757.0,15455.0,0,0,0,0,0.0,
825,898,R802,R802-1,Bishwa Road (Kamlapur)-Trimohoni,LRPS,0,0.0,LRPS,4456,4.456,4.456,95101,1.486086176,40.37450921,1849.82543,1033.587436,39.02869224,799.4152824,765.769858,88.15101178,1018.783449,1956.81788,952.8384174,669.5439444,1185.664754,0.0,8544.591966,1855.2086980000001,10399.800659999999,1,0,0,0,0.005000000000000001,
826,899,R810,R810-1,Postagola-Panchaboti (Int.with R812),LRPS,0,0.0,LRPS,8070,8.07,8.07,95101,2.09913259,28.58323495,1309.588548,731.7308146,27.63046045,565.9480518999999,542.1286895,62.40672963,721.2502952000001,1385.33412,674.5643447000001,474.0053129,839.3943329,0.0,6049.1652890000005,1313.399646,7362.564934999999,0,0,1,0,0.04750000000000001,
827,900,R810,R810-2,Panchaboti (Int.with R812)-Chashara,LRPS,8070,8.07,LRPE,0,10.642000000000001,2.572,95101,3.035381026,19.76687588,905.6523632999999,506.0320225,19.10798002,391.3841424,374.91174589999997,43.15767901,498.7841681,958.0345843,466.49827080000006,327.8006917,580.487255,0.0,4183.329832,908.2879467,5091.617779,0,0,0,0,0.0,
828,901,R812,R812-1,Fatulla (Panchaboti)-Muktarpur Bus Stand,LRPS,0,0.0,LRP011a,0,10.158999999999999,10.158999999999999,35512,2.041145782,31.84485918,530.0944252,199.39781059999999,0.0,363.03139469999996,301.7912809,51.93161651,302.2812018,1758.326148,293.9525463,299.83159720000003,706.4659529,0.0,3832.6512829999997,1006.29755,4838.9488329999995,1,4,5,0,0.30750000000000005,
829,902,R812,R812-2,Muktarpur Bus Stand-Int.with Z8121,LRP011a,0,10.158999999999999,LRP011a,1841,12.0,1.841,35512,2.04454101,31.79197662,529.2141339,199.0666844,0.0,362.4285335,301.2901169,51.84537726,301.7792242,1755.4062170000002,293.46439960000004,299.3336876,705.2927736,0.0,3826.2866630000003,1004.626461,4830.913124000001,4,0,2,0,0.11500000000000002,
830,903,R812,R812-4,Hatimara(Int.with Z8004)-Mawa,LRP014,845,12.0,LRPE,0,42.285,29.065,3506,2.030276965,0.0,40.38857821,44.82147094,0.0,12.80613455,117.2253855,12.80613455,47.77673276,703.3523132,201.942891,91.61311642,275.82443650000005,0.0,1181.119641,367.437553,1548.557194,15,8,15,1,1.0625000000000002,
831,904,R813,R813-1,Mukterpur Ferryghat-Munshuganj (int.with Z8121),LRPS,0,0.0,LRPS,3378,3.378,3.378,13490,2.698638247,0.37055726200000005,125.9894691,114.87275120000001,7.781702501,48.54300132,72.99978061,11.48727512,61.14194822,1107.225099,214.1820974,207.14150940000002,839.3121982999999,0.0,1764.5936809999998,1046.453708,2811.047389,1,0,0,1,0.15000000000000002,
832,905,R814,R814-1,Int with R812(Dhaka End)-Muktarpur Ferry Ghat End,LRPS,0,0.0,LRPS,1285,1.285,1.285,35512,1.3214007779999999,49.19022379,818.828033,308.00647819999995,0.0,560.7685512,466.171967,80.21790342,466.9287397,2716.057126,454.06360419999993,463.1448763,1091.266196,0.0,5920.232627,1554.411072,7474.643698000001,0,0,0,0,0.0,
833,906,R814,R814-2,Muktarpur Ferry Ghat-End-Int.with R813,LRPS,1285,1.285,LRPS,1295,1.295,0.01,35512,2.0,32.5,541.0,203.5,0.0,370.5,308.0,53.0,308.5,1794.5,300.0,306.0,721.0,0.0,3911.5,1027.0,4938.5,0,0,0,0,0.0,
834,907,R820,R820-1,Kadamtoli More (int.with N802)-Konakhola(Int.with Z8002),LRPS,0,0.0,LRP006a,0,5.973,5.973,4269,2.100452034,0.0,55.70229555,39.99139168,70.93711143,91.40889527,42.84791966,16.18699187,26.18483979,1164.5112390000002,405.1508847,130.448111,538.9316117000001,0.0,1912.921569,669.3797225999999,2582.301291,4,1,4,0,0.22625000000000003,
835,908,R820,R820-2,Konakhola(Int.with Z8002)-Ruhitpur(Int.with Z5069),LRP006a,0,5.973,LRP007,3736,10.166,4.1930000000000005,4269,2.0,0.0,58.5,42.0,74.5,96.0,45.0,17.0,27.5,1223.0,425.5,137.0,566.0,0.0,2009.0,703.0,2712.0,2,0,0,0,0.010000000000000002,
836,909,R820,R820-4,Kharsur (Int.with Z8003)-Tikarpur(int.with Z8204),LRP019,2721,10.166,LRP024,2578,26.016,4.305,11084,2.0,0.0,102.0,187.0,79.5,69.5,151.0,19.5,221.0,1310.5,252.5,57.0,320.5,0.0,2392.5,377.5,2770.0,3,3,5,0,0.30125,
837,910,R820,R820-5,Tikarpur (int.with Z8204) -Dohar (Bashtala)int with Z8207,LRP024,2578,26.016,LRP041,802,41.911,15.895,11084,2.0,0.0,102.0,187.0,79.5,69.5,151.0,19.5,221.0,1310.5,252.5,57.0,320.5,0.0,2392.5,377.5,2770.0,3,2,6,2,0.6225,
838,911,R820,R820-6,Dohar (Bashtala)int with Z8207-Meghula (Int.with Z8204),LRP041,802,41.911,LRP049,888,49.591,7.68,11084,2.0,0.0,102.0,187.0,79.5,69.5,151.0,19.5,221.0,1310.5,252.5,57.0,320.5,0.0,2392.5,377.5,2770.0,2,1,1,1,0.21875000000000003,
839,912,R820,R820-7,Meghula (Int.with Z8204)-Fultala(Int.with Z8205),LRP049,888,49.591,LRP055,771,55.758,6.167000000000001,8479,2.0,0.0,91.5,122.0,82.0,69.0,105.0,38.0,178.0,667.5,230.0,30.5,134.0,0.0,1583.0,164.5,1747.5,0,0,0,0,0.0,
840,913,R820,R820-8,Fultala(Int.with Z8205)-Srinagar (Int.with N8),LRP055,771,55.758,LRPE,0,72.05199999999999,16.294,8479,2.008837609,0.0,91.09745814,121.46327749999999,81.63925211,68.69644385,104.5380667,37.83282415,177.2169131,664.5634242000001,228.9881462,30.36581938,133.41048519999998,0.0,1576.035806,163.77630449999998,1739.81211,1,3,4,1,0.38875000000000004,
841,914,R821,R821-1,Sreenagar (int.with N8)-Sreenagar Bazar(int.with R820),LRPS,0,0.0,LRPS,1285,1.285,1.285,4269,2.0,0.0,58.5,42.0,74.5,96.0,45.0,17.0,27.5,1223.0,425.5,137.0,566.0,0.0,2009.0,703.0,2712.0,0,0,0,0,0.0,
842,915,R822,R822-1,Sreenagar Upazilla (int.with R820)-UNO Office,LRPS,0,0.0,LRPS,1924,1.9240000000000002,1.9240000000000002,4269,1.166320166,0.0,100.315508,72.02139037,127.75222820000002,164.6203209,77.1657754,29.15151515,47.15686275,2097.194296,729.6452763,234.9269162,970.573975,0.0,3445.0231729999996,1205.500891,4650.524064,0,0,0,0,0.0,
843,916,R850,R850-1,Takerhat-Gaindhasur (int.with Z8412),LRPS,0,0.0,LRP019,720,19.07,19.07,17272,1.558730991,24.37880572,300.24423889999997,177.7086627,96.87367536,103.2891505,44.26677881,21.81261564,30.15273339,791.6696383999999,481.80218669999994,55.17308663,431.7614802,0.0,2072.198486,486.9345669,2559.133053,1,3,2,0,0.14875000000000002,
844,917,R850,R850-2,Gaindhasur (int.with Z8412)-Haridashpur Bridge(Int.with N805),LRP019,720,19.07,LRP035,740,35.09,16.02,11971,1.558988764,12.18738739,164.8504505,199.48828830000002,93.65045045,101.9891892,48.10810811,10.26306306,18.6018018,540.7351351,591.409009,502.2486486,1175.762162,3.2072072069999997,1781.2828829999999,1681.218018,3462.500901,2,0,1,0,0.05750000000000001,
845,918,R850,R850-4,Borashi (Int.with Z8408)-Mollahat,LRP039,580,35.09,LRPE,0,44.83,6.37,11971,1.5,12.66666667,171.33333330000002,207.33333330000002,97.33333333,106.0,50.0,10.66666667,19.33333333,562.0,614.6666667000001,522.0,1222.0,3.333333333,1851.3333329999998,1747.3333329999998,3598.666667,4,0,1,0,0.0675,
846,919,R851,R851-1,Gopalganj Town-Bus Terminal,LRPS,0,0.0,LRPE,0,0.65,0.65,17272,2.0,19.0,234.0,138.5,75.5,80.5,34.5,17.0,23.5,617.0,375.5,43.0,336.5,0.0,1615.0,379.5,1994.5,0,0,0,0,0.0,
847,920,R860,R860-1,Mostafapur-Iterpool (Int.with Z8603),LRPS,0,0.0,LRP005,900,6.0,6.0,6931,2.015,7.94044665,68.98263027,92.30769231,40.69478908,44.16873449,21.83622829,26.79900744,17.86600496,887.8411911000001,560.7940447000001,144.9131514,169.23076919999997,1.488833747,1769.2307690000002,315.6327543,2084.863524,5,8,5,0,0.39250000000000007,
848,921,R860,R860-2,Iterpool (Int.with Z8603)-Madaripur (Int.with Z8604),LRP005,900,6.0,LRP008,420,8.517999999999999,2.5180000000000002,6931,2.015488483,7.938522167,68.96591133,92.2853202,40.68492611,44.15802956,21.83093596,26.79251232,17.86167488,887.6260099,560.6581281,144.8780296,169.18975369999998,1.488472906,1768.80197,315.5562562,2084.358227,3,0,0,0,0.015000000000000003,
849,922,R860,R860-4,Kazirtek(Int.with Z8611)-Monohorpur(int.with R861),LRP012,133,8.517999999999999,LRP016,6126,22.531,9.97,5329,2.286258776,2.624374835,51.17530929,60.79801702,24.05676933,23.18197771,18.37062385,20.55760288,11.80968676,460.57778360000003,402.8415372,105.84978500000001,247.5660261,0.0,1075.993683,353.41581119999995,1429.409494,12,2,6,6,1.2475,
850,923,R860,R860-5,Monohorpur(int.with R861)-Burirhat (int.with Z8601),LRP016,6126,22.531,LRP027,1304,28.627,6.096,5329,2.0,3.0,58.5,69.5,27.5,26.5,21.0,23.5,13.5,526.5,460.5,121.0,283.0,0.0,1230.0,404.0,1634.0,13,4,4,0,0.32000000000000006,
851,924,R860,R860-6,Burirhat(int.with Z8601)-Harina Ferryghat (int.with Z1403),LRP027,1304,28.627,LRP056,7255,63.82899999999999,35.202,5329,1.615362763,3.7143359589999996,72.42955121,86.04878306,34.04807963,32.80996764,26.00035172,29.09563168,16.71451182,651.8659609,570.1505698,149.8115504,350.3856922,0.0,1522.877743,500.19724249999996,2023.0749859999999,38,2,11,2,1.0350000000000001,
852,925,R860,R860-7,Harina Ferryghat (int.with Z1403)-Vatialpur (Int.withR140),LRP056,7255,63.82899999999999,LRPE,0,74.634,10.805,5217,2.00370199,0.0,92.32909931,18.46581986,9.981524249,14.97228637,18.46581986,6.987066975,3.9926097,142.2367206,126.765358,47.9113164,44.41778291,0.0,434.19630480000006,92.32909931,526.5254041999999,7,0,0,0,0.035,
853,926,R861,R861-1,Monohar Bazar More-Shariatpur (Premtola),LRPS,0,0.0,LRP006,1044,6.904,6.904,7224,2.004345307,0.0,75.83523631,106.7680301,51.88726695,169.1325336,136.7029918,48.39485475,45.90027461,933.471889,822.2136147000001,133.2105796,195.0761671,0.0,2390.306692,328.2867466,2718.593438,2,0,6,1,0.44000000000000006,
854,927,R870,R870-1,Rupatali bus stand - Satpakia (Int.with Z8709),LRPS,0,0.0,LRP009,964,9.671,9.671,11854,2.0,20.5,96.0,182.0,48.5,74.5,58.0,22.0,64.0,354.5,398.5,254.5,273.5,0.0,1318.5,528.0,1846.5,8,1,0,0,0.05625000000000001,
855,928,R870,R870-2,"Satpakia, Int with Z8709 - Jhalokhati Bus stand",LRP009,964,9.671,LRP015,381,15.052999999999999,5.382000000000001,11854,2.0,20.5,96.0,182.0,48.5,74.5,58.0,22.0,64.0,354.5,398.5,254.5,273.5,0.0,1318.5,528.0,1846.5,7,1,1,0,0.09875,
856,929,R870,R870-4,"(Int with Z8702) Rajapur - Int Z8705, Bhandaria",LRP029,1207,15.052999999999999,LRP044,298,43.972,14.037,11854,1.643371091,24.94871684,116.83301540000001,221.49592510000002,59.02501301,90.66728802,70.58661349,26.7742327,77.88867696,431.43024969999993,484.97871510000004,309.729192,332.8523928999999,0.0,1604.6284460000002,642.5815848999999,2247.210031,38,4,6,2,0.8300000000000001,
857,930,R870,R870-5,"Bhandaria, Int.with Z8705 - Int Z8701, Chankhali",LRP044,298,43.972,LRP051,830,51.523999999999994,7.5520000000000005,2192,2.0,0.0,0.0,68.5,0.0,0.0,79.0,67.0,66.5,787.5,363.0,289.5,430.0,0.0,1431.5,719.5,2151.0,14,0,2,0,0.16500000000000004,
858,931,R870,R870-6,"Chankhali, Int.with Z8701 - Togra (Int.with Z7711)",LRP051,830,51.523999999999994,LRP054,123,53.911,2.387,2192,0.994553833,0.0,0.0,137.7502106,0.0,0.0,158.8652064,134.73378259999998,133.7283067,1583.624684,729.9755687,582.1705981,864.7093513,0.0,2878.677759,1446.8799490000001,4325.557709000001,0,0,0,0,0.0,
859,932,R870,R870-7,Togra (Int.with Z7711)- Pirojpur Bus stand (Int R770),LRP054,123,53.911,LRP064,285,63.257,9.346,2192,2.0,0.0,0.0,68.5,0.0,0.0,79.0,67.0,66.5,787.5,363.0,289.5,430.0,0.0,1431.5,719.5,2151.0,13,1,1,0,0.12875000000000003,
860,933,R870,R870-8,Pirojpur Bus stand (Int R770) - Patherhat More (Int.with Z7709),LRP064,285,63.257,LRP064,1280,64.252,0.995,5099,2.0,0.0,57.5,69.5,53.0,51.0,23.5,21.5,15.5,434.0,529.0,189.5,181.0,0.0,1254.5,370.5,1625.0,3,0,0,0,0.015000000000000003,
861,934,R880,R880-1,Patuakhali Chourasta-Shakharia (Int with Z8804),LRPS,0,0.0,LRP012,595,11.862,11.862,9814,2.008430282,7.46851914,41.82370719,226.0471793,35.3509906,36.34679315,38.83629953,13.44333445,23.89926125,789.1735225,710.5051209,434.16991270000005,294.75755539999994,0.0,1922.8947280000002,728.9274680999999,2651.822196,0,0,0,0,0.0,
862,935,R880,R880-2,Shakaria (Int with Z8804)- Amragachhia (Int with Z8806),LRP012,595,11.862,LRP022,276,21.543000000000003,9.681000000000001,9814,2.0,7.5,42.0,227.0,35.5,36.5,39.0,13.5,24.0,792.5,713.5,436.0,296.0,0.0,1931.0,732.0,2663.0,0,0,0,0,0.0,
863,936,R880,R880-4,Amtali (Int with R880)-Barguna Bus Stand (Int with Z8810),LRP029,873,21.543000000000003,LRP043,948,43.021,13.883,9814,0.96002305,15.62462485,87.49789916,472.9053121,73.95655762,76.03984094,81.24804922,28.12432473,49.99879952,1651.002026,1486.422644,908.3115246,616.6518607,0.0,4022.820078,1524.963385,5547.783463000001,9,1,1,0,0.10875000000000001,
864,937,R880,R880-5,Barguna Bus Stand (Int with Z8810)-Kakchira (End of road),LRP043,948,43.021,LRP056,305,55.728,12.707,4894,1.3988352880000001,5.719043601,55.76067511,120.8147961,9.293445851,33.59938115,26.45057665,10.0083263,16.44225035,401.0479325,343.85749649999997,265.22064700000004,269.5099297,2.8595217999999996,1022.993924,537.5900985000001,1560.5840230000001,8,1,1,0,0.10375000000000001,
865,938,R881,R881-1,Amtali (int.with R880)-Kuakata,LRPS,0,0.0,LRPE,0,40.646,40.646,2295,1.961767456,0.0,40.26980862,10.19488826,40.77955304,8.66565502,27.5261983,12.74361032,8.66565502,558.6798766,613.2225288,13.25335474,10.70463267,0.0,1320.747774,23.95798741,1344.705761,7,1,10,3,0.9612500000000002,
866,939,R890,R890-1,Paran Talukderhat-Guingerhat(int.with Z8916),LRPS,0,0.0,LRP012,892,12.872,12.872,3473,2.0,3.0,34.5,49.0,39.0,56.0,31.0,30.5,20.0,631.0,582.5,230.0,150.0,0.0,1476.5,380.0,1856.5,4,3,2,0,0.16375,
867,940,R890,R890-2,Guingerhat(int.with Z8916)-Banglabazar(int.with Z8915),LRP012,892,12.872,LRP016,855,16.885,4.013,3473,2.0,3.0,34.5,49.0,39.0,56.0,31.0,30.5,20.0,631.0,582.5,230.0,150.0,0.0,1476.5,380.0,1856.5,2,0,0,0,0.010000000000000002,
868,941,R890,R890-4,Kungerhat(int.with Z8943)-Lalmohon(int.with Z8913),LRP041,320,16.885,LRP052,610,53.04,11.42,8398,2.0,1.5,106.0,94.0,63.0,71.0,48.0,26.0,31.5,559.5,504.5,346.0,387.0,0.0,1505.0,733.0,2238.0,25,3,3,1,0.46125000000000005,
869,942,R890,R890-5,Lalmohon(int.with Z8913)-Char Fession (int.with Z8909),LRP052,610,53.04,LRP072,990,73.78,20.74,8398,2.0,1.5,106.0,94.0,63.0,71.0,48.0,26.0,31.5,559.5,504.5,346.0,387.0,0.0,1505.0,733.0,2238.0,11,3,2,0,0.19875000000000004,
870,943,R890,R890-6,"Char Fession (int.with Z8909)-Baburhat, Lunch Ghat",LRP072,990,73.78,LRPE,0,108.785,35.005,8398,2.0,1.5,106.0,94.0,63.0,71.0,48.0,26.0,31.5,559.5,504.5,346.0,387.0,0.0,1505.0,733.0,2238.0,21,2,1,0,0.18500000000000003,
871,944,R891,R891-1,Illisha Junction-Illisha Ghat,LRPS,0,0.0,LRPS,615,0.615,0.615,9437,2.0,0.0,106.5,128.5,16.5,99.0,18.0,9.5,15.0,360.0,257.0,160.5,146.5,0.0,1010.0,307.0,1317.0,0,0,0,0,0.0,
872,945,Z1001,Z1001-1,Ramu-Naikhongchhari,LRPS,0,0.0,LRP011,185,11.165,11.165,1301,1.0,0.0,29.0,36.0,0.0,0.0,24.0,12.0,7.0,175.0,135.0,155.0,224.0,0.0,418.0,379.0,797.0,18,8,1,4,0.8475000000000001,
873,946,Z1002,Z1002-1,Baraitali-Yancha (Int.with Z1126),LRPS,0,0.0,LRP003,155,3.15,3.15,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.036.036.036.036.036.036.036.036.036.036.036.036.036.036.036.036.0,1.0,,,,,,,,,,,,,,,,,7,1,1,0,0.09875,
874,948,Z1004,Z1004-1,Janabazar-Gorokghata,LRPS,0,0.0,LRPS,27330,27.33,27.33,5837,1.029271862,0.0,98.12762176,201.1130466,0.0,121.44507639999999,129.2175613,338.1030928,13.60184856,1079.403839,316.72875930000004,168.0799858,443.03163880000005,0.0,2297.740846,611.1116246,2908.852471,53,2,16,11,2.6525000000000003,
875,949,Z1005,Z1005-1,Faishaikhali-Alikadam,LRPS,0,0.0,LRP038,1606,39.06,39.06,6759,1.0,0.0,175.0,149.0,0.0,127.0,190.0,115.0,104.0,478.0,282.0,103.0,137.0,0.0,1620.0,240.0,1860.0,42,5,6,2,0.8662500000000002,
876,950,Z1007,Z1007-1,Aziznagor-Gazalia,LRPS,0,0.0,LRPS,18766,18.766,18.766,990,0.976500053,0.0,14.33691678,40.96261937,0.0,0.0,62.46799454,33.79416098,7.16845839,113.6712688,844.8540245999999,149.51356069999997,240.65538880000003,0.0,1117.255443,390.1689495,1507.424393,12,1,4,3,0.7012500000000002,
877,951,Z1008,Z1008-1,Chandina-Debidwar,LRPS,0,0.0,LRP013,1351,14.458,14.458,2824,1.583829022,0.0,15.15315079,87.76199834,0.0,0.0,47.35359623,0.0,22.09834491,1120.070396,185.62609719999998,255.7094196,317.5847854,0.0,1478.063584,573.294205,2051.357789,14,8,6,3,0.9200000000000002,
878,952,Z1009,Z1009-1,Ramu-Maricha,LRPS,0,0.0,LRP015,106,14.216,14.216,1747,1.25815982,0.0,21.45991278,53.25237616,0.0,9.537739014,116.0424913,157.37269369999999,36.56133289,898.9319019999999,221.7524321,143.8608968,265.46706919999997,0.0,1514.9108800000001,409.327966,1924.2388460000002,26,1,1,1,0.3387500000000001,
879,955,Z1013,Z1013-1,Tonakabati-Bara Aulia,LRPS,0,0.0,LRP019,1022,20.045,20.045,3583,1.0,0.0,103.0,63.0,0.0,0.0,79.0,25.0,62.0,390.0,253.0,148.0,157.0,0.0,975.0,305.0,1280.0,25,1,1,1,0.3337500000000001,
880,957,Z1017,Z1017-1,Madhaya-Companiganj,LRPS,0,0.0,LRP016,2366,18.565,18.565,1740,1.022569351,0.0,43.02886641,39.11715129,0.0,0.0,23.47029077,69.43294353,10.7572166,972.0612094,130.064528,187.7623262,244.48219550000002,1.955857564,1287.932206,434.20037930000007,1722.132585,16,7,6,2,0.76875,
881,958,Z1018,Z1018-1,Shikalbaha-Anwara (Hospital),LRPS,0,0.0,LRP008,68,8.078,8.078,3199,1.894775935,0.0,20.58290866,73.35959754,0.0,68.08192866,58.05435777,24.80504377,51.721155100000004,1176.920162,136.69162419999998,136.69162419999998,194.21821509999998,0.0,1610.216778,330.9098393,1941.1266170000001,11,0,0,0,0.05500000000000001,
